,review,label
6148,Super value of cash. Nice,1
6149,Nice value of money,1
6150,Overall ok product,1
6151,Awesome sound I love it,1
6152,Good Sound Effect,1
6153,Love it,1
6154,Good,1
6155,Good,1
6156,Good,1
6157,Best sound best colour  best product in Rs 764,1
6158,Excellent,1
6159,"Super product, very nice",1
6160,Highly recommended. Awesome prodduct.  Less priceFast delivery. Thank you flipkart.,1
6161,Very very good product👍♥️,1
6162,Superb product,1
6163,Awesome product and got the delivery within2 days..thank you so much flipkart..,1
6164,Sound quality and bass is very good you can't stop your legs from danceing while using it for hearing music 🕺☺😊,1
6165,Its too good. Worth for price.,1
6166,Seamless connectionGood battery backupGood designNice colour,1
6167,It's good... 👍👍👍,1
6168,I just Loved itThe battery backup is awasomeSound clariety is awasome..💓💓💓♥️♥️💓💓♥️,1
6169,So I have been using these for about a month now. The battery backup is good which usually lasts 8 to 9 hours. But you can't actually use once it reaches 20 percent. It starts annoying you with 'battery low' message every 20 seconds or so. They could have set the annoying threshold to 5 percent. And driving on 2 wheelers with these is a nightmare. It flies away if you drive fast even while not using it with the magnetic earbuds connected. Sound and bass is good considering its price (899)The...,1
6170,Overall okay in this price range. I got it for Rs864. Call vibration is plus point.,1
6171,Excellent product in this priceSound 5/5___Bass 5/5,1
6172,Sound is goodCalling quality low,1
6173,Best,1
6174,Good product 😘,1
6175,"Design is not good ear plug are so big, no need to give ear holder. But sound and build quality is so good. Price alos good. But company is Indian and product made in chaina this is bad.",1
6176,"Just wow ,amazing bass and crystal clear sound,damn good of battery backup,simply awesome.",1
6177,Super product.. sound quality..and bass is awesome..,1
6178,I am using 2 months it's superb I like this thanks boat,1
6179,Best value for money,1
6180,Amazing product.nice sound.and bass,1
6181,"Long battery life, 100% Charged in 50 to 60 minutes... then 10 to12 hours Nonstop playing & sound is soooo good, MatLab TaBad TOD🎧🤟..... full bassssss, louder... volume...boat Rockerz is really rock...👌🤟",1
6182,Best in class,1
6183,I got this product 899 Rs Boat rocker235 v2 fast charg tecnology facilitiAwesome bassExcellent battery All best 5/5,1
6184,Nice product 👍,1
6185,Super product,1
6186,Good,1
6187,"Nyc product & sound quality deep bass , easy contacvity",1
6188,Good  sound  weight less  good  bass,1
6189,Very good,1
6190,Nice quality,1
6191,O earphone just in Rs900 super quality value of money,1
6192,Good product,1
6193,Awesome Product,1
6194,It's awesome... good sound quality...,1
6195,Its design and sound is super nice bass also,1
6196,Beautiful products... I loved it,1
6197,Super battery 12 hours...,1
6198,"Everything is ok but, Those anti slip rubber loose easily with in 3,4 days  it should be more  durable.",1
6199,Good product Food sound qualityGood bass Good battery lifeSplash proofOver good product,1
6200,Great sound quality 🤩💖Excellent build quality 🤩💖And yesValue for money 💲💰,1
6201,Good,1
6202,mind blowing,1
6203,Too Good,1
6204,Good product,1
6205,Nyc,1
6206,Best neckband,1
6207,Supar,1
6208,Good product,1
6209,Good product,1
6210,Headset is very nice but vibrate was very high . so if not safe feel this one . but every thing its ok,1
6211,LightweightFast chargingLooks very coolEarplug fit in ear smoothly,1
6212,Good one🔥🔥,1
6213,Superb 👍👍👍😍😍😍😍,1
6214,It's really very nice...today delivered by Flipkart.  bass is awesome.. design superb... battery backup I don't know ..I haven't charged it bcz it was 100 percent charged from the seller.hope for the best ..,1
6215,must buy i got this at 964 using supercoins,1
6216,Good,1
6217,Nyc headset..,1
6218,It is good performance,1
6219,Nice products,1
6220,Build and sound awesome go for it...best budget earpies,1
6221,Nice product.,1
6222,Good product,1
6223,Worthabel product love it.....😘,1
6224,Habby quality 😊😍😍😍😍🎧🎧🎧,1
6225,Value for money.,1
6226,"i love thissuperr battery backup...,awsome sound quality!great! i am so happy with us!!",1
6227,Sound quality  awasame  bass very good ..,1
6228,Super 😘,1
6229,Good quality but wire is very normal,1
6230,Best product,1
6231,Nice product,1
6232,Excellent product,1
6233,For 864Rs Great product.....,1
6234,Awesome....But buy blue colour it looks more attractive than blackEDIT: after 3 months of use right earpiece stop working,1
6235,Bass is better than boat ROCKERZ 255 .... but sound quality is 4 star competing with 255,1
6236,Soo nice,1
6237,This product is very much satisfying... Sound quality n bass is fabulous... Very much light weight in wearing and fits in ear very easily.... Specially blue colour is funky... It goes with both male or female.... Must buy product.,1
6238,Worth for money,1
6239,"Good sound and nice build quality, overall nice product but there is a complaint about delivery boy that he is not wearing any protevtive gears for covid-19 not a face mask or gloves.",1
6240,GOOD SOUND QUALITY. POWERFULL BASS. MIND BLOWING DESIGN & BUILD. BATTERY BACKUP IS GREAT.. DON'T WAIT JUST BUY IT.......,1
6241,Nice ProductThank you Flipkart Team,1
6242,Nice looking and superb sound,1
6243,😍👍Very excellent product in this range nd super sound quality nd super bass ..must buy this product ..😍👍👍😍😉,1
6244,Very good,1
6245,Nice product from boat,1
6246,Sound is good battery is also good but it's built quality is very poor mine one stopped working within 1 month,1
6247,Worthy product,1
6248,Good,1
6249,Very nice product thank you so much,1
6250,"Paisa basool product bcz I buy 900 , so I think it nice",1
6251,Awesome product with great battery backup and sound quality,1
6252,Nice products. Good Quantity Public 🔥,1
6253,What an aswm purchase... gud sound gud bass.... great product... loved it..,1
6254,Awesome product,1
6255,Great headphone.. better than boat 255f,1
6256,Super battery 🔋 Good base 😊Excellent 👌,1
6257,Iam Using this neckband since last 2 months. Superb battery backup. Build quality and sound quality is quite good... Only one thing which i dont like in this product- most of the time when i dial the call volume goes 100%   automatically..that is irritating....if anybody can solve this problem pls share with us...thank you...,1
6258,Best product,1
6259,Very good,1
6260,Nice product,1
6261,It's the second Bluetooth headset I have used ...and this is the best battery backup if you use normal then it comes for 2 days (not all long) sound quality is good compared to other Bluetooth headset. This is review after using for 1 month with no problems,1
6262,"In one word, ""SUPER"". Worth the money.",1
6263,Best Buy in 899 Good SoundGood BossGood DesignGood Backup,1
6264,Thanks filpkart nice price and sound,1
6265,Gd product.I paid 1299 is most costly.Normal price is 999.its reallly gd product nyc sound deep bass and looking so nyc,1
6266,Nice product,1
6267,"Buyers ensure you activate the Bluetooth by pressing the middle key for 6 to 8 seconds. It's is full charged. Audio call be incoming, out going, music all clear and healthy volume. Range 30 ft very clear. Bass stero quality good. Won't repent. Practical experience first day review",1
6268,if u want buy a Bluetooth neckbend set u can blindly go for it.awesome sound quality   best audio set in this price,1
6269,Im first time take this headphones that's way they is very good,1
6270,Sound quality is super.Bass quality is super.Design and Build quality is super.Battery Backup is super.,1
6271,Love it ❤️,1
6272,High level Super sound,1
6273,Good,1
6274,Nice product,1
6275,Best hear phones I have seen,1
6276,Boat the brand for quality....♥️Waoo put on ur ear feel so comfertable....We give excellent in all features....,1
6277,Production is very nice,1
6278,Awesome,1
6279,Nice product..  And good sound,1
6280,Good product,1
6281,Good,1
6282,"It's really nice, It is very good for everyone else.",1
6283,It's okay,1
6284,"I was amazed by its 3d sound feel in my friend mi note 4, but not in my note 5, i ordered this by hearing theatre sound feel for every song we play in his mobile, its the main reason to buy.. Its ok in mobile its playing good quality..",1
6285,"Lovely ,amazing sound",1
6286,Very good product,1
6287,Good bass and battery little bit disappointed with built quality.,1
6288,Very awesom,1
6289,Nice product 😌 happy with the experience ☺️ my brother liked this a lot ☺️,1
6290,Very very good product in this priceI am happyThanks For FlipkartAndBoat,1
6291,Osam sound,1
6292,Superb,1
6293,Nice product...and fast delivery... Sound + bass + design achcha hai ...,1
6294,I purchased this product based on genuine flipkart user reviews and yes the product is GOOD.. No disappointments so far.,1
6295,It's really very nice I'm totally satisfied with this,1
6296,Sup and  long battery,1
6297,This product amazing wonderful,1
6298,Great Earphones by boat.,1
6299,Osm,1
6300,Very good quality,1
6301,Nice sounds quality,1
6302,Very nice product,1
6303,Nice product,1
6304,Osm product,1
6305,Nice product,1
6306,I loved it Value for money I got at 899/-rsSound quality is superrBattery is awesomeGood bass,1
6307,"Disconnect some times automatically,And also connectivity issues",1
6308,Boat is always good.. obviously it is a best Bluetooth earphone...close your eyes and go for this..,1
6309,"I purchased two pcs ,,quality is vry good....",1
6310,Battery backup is awesome and charging speed is amazing . Really good product,1
6311,Super Rs 899,1
6312,Best decision i was going for 335 but bcz of warranty issues i decided 235v2 and this is awesome,1
6313,Fabulous headphone i got it only rs.664,1
6314,Super quality,1
6315,"Good quality,in best price...Thanku Flipcart",1
6316,I have bought them in month of November my experience of this month is fabulous.Its battery backup is little bit low from the mentioned one but overall its sound and build quality is excellent.,1
6317,If you are a base lover then it is only for you man. Truely amazing sound quality and battery backup.,1
6318,Everything is wonderful but it take time for connecting,1
6319,1)Wires are thin 2) Battery backup not bad but not excellent...3)over all product is very good  In 899 price range im satisfied ......,1
6320,Good products,1
6321,Super quality bass nice battery backup I love it,1
6322,Vibration is always on for call is andI am not happy,1
6323,Very nice product,1
6324,Awesome exp... sounds perfect... good for pubg...good design....💯 Totally 5stars for all features✴️✴️✴️✴️✴️,1
6325,Super sound quality but ears fitting average,1
6326,Very Good Product. 👍🥰I'm happy. 😊,1
6327,Very good,1
6328,Osm.,1
6329,Really awesome headset.,1
6330,Very good,1
6331,Very good,1
6332,Good product,1
6333,Original product sound quality awesome value for money,1
6334,Valvue for money...,1
6335,BEST PRICE BOAT ROCKERS EXCELLENT WORKING BATERY BACUP SUPER,1
6336,Jada review mat dekho...bahut hi accha hai..base I love it...value for money... awesome product hai..😁,1
6337,Good Bass quality nice product very very good,1
6338,Nice product super bass and satisfy delivery,1
6339,Awesome product in a good price range,1
6340,Really good product...Bass 5/5Sound quality 5/5Design 3/5Value for money 5/5,1
6341,Sound quality is awsome.. Best product with this range.,1
6342,very good product...excellent...I m fully satisfied,1
6343,Very good quality for sound volume very super and bass sema ya iruku very nice product,1
6344,Nyc product,1
6345,Awesome productBest for price 899,1
6346,All rights,1
6347,Quality super 👌,1
6348,Sound clarty superb,1
6349,Nice ProductNice SoundNice Battery backup,1
6350,Best quality no word.... Just awesome.,1
6351,"Got it at 899, best at this price range. Completely satisfied with the product",1
6352,Super...🔥🔥🔥,1
6353,Very nice product and clean package.,1
6354,Its a nice product can be used easily I loved the product,1
6355,Really I loved it...,1
6356,Best budget best bass best battery backup .. or kya chahiye 🥰🥰🥰🥰😍😍😍,1
6357,Very good product sound quality is very good👍 battery backup is perfect everything is too good,1
6358,1. Bass is very nice2. Design and look is awesome3. Battery backup is average4. wire is very thin.5. Lite weigh product6. Value of money,1
6359,Fast delivery good sound quality thank you,1
6360,Its is best product at its price value,1
6361,Very nice Sound goodBass super,1
6362,Nice Bass Nice Sound Very nice Collety,1
6363,"Best bluetooth headphones under 1.5k,Bass GoodSound GoodDesign GoodBattery backup good",1
6364,Good product,1
6365,Superb 👍   sound quality is excellent bass quality pure,1
6366,sound quality good bass average build quality averagegood product boat,1
6367,Very good quality sound awesome battery life comfortable design,1
6368,I have used all three colors in this product but black color is smooth it's a nice product black color is nice,1
6369,Nice I bought 899/- best price,1
6370,Best product according to price,1
6371,Battery backap owsam super sound World No 1 Boat Headphones,1
6372,Nice products 👍,1
6373,Osm product,1
6374,Awesome products,1
6375,awsome,1
6376,Nice nice,1
6377,Awesome sound,1
6378,Very nice product,1
6379,osm product,1
6380,Good,1
6381,Good,1
6382,Worth product,1
6383,Good,1
6384,Nice product,1
6385,Superb product,1
6386,Good design,1
6387,Good product ☺️,1
6388,Very nice product,1
6389,Nice product,1
6390,Good product,1
6391,Nice,1
6392,Great product,1
6393,Nice bassGood soundBattery log lifeI am very happy 💕💕♥️,1
6394,Good quality product,1
6395,Very good,1
6396,Nice one go for it worth every penny I bought it for 799 rs in big billion days 20 mins charge 4 hrs back up it's completely true I tested it but their is no return option you will only get replacement people who just play with flipkart buying using and returning means u will get nothing if u buy it u must keep it,1
6397,Good product 👍,1
6398,Best Bluetooth,1
6399,Excellent,1
6400,Nice,1
6401,Fabulous,1
6402,Nice,1
6403,Very nice product nice built thk u filp kart,1
6404,Bass superSong clarity superSound quality superLight weight5/5,1
6405,Build quality is not goodSound is superbBass is goodOverall good,1
6406,Best qualityBest designBest soundBest voice backup,1
6407,"Buttons are not working 😠 after 1 Month of useEven I was used this only 1 hr in a day I am very disappointed by Boat, Very Poor Product.",1
6408,15min gets 100% charges very fast charging really loved it..But little bulk in end and not good for riders if they use it wearing helmet..Ear gets burst out of pain,1
6409,"Good Branded Product from Boat,Fast Charging available,Deep Bass, Sound Quality SuperbI have Gifted to my sister on Rakshabandhan she Loves this item and sound quality.Thanks Flipkart",1
6410,nice 1,1
6411,Very good,1
6412,"I'm giving 5* for sound quality,bass and battery backup Except design&build Overall it's best for carrying.As a boat lover It's just awesome",1
6413,This product is too good... Sound quality is too good .. Bass is too high.. Battery back up is very good.. I satisfied this product... Clearity is too good... Delivery is too quickly...,1
6414,Fantastically Awesome,1
6415,Nice one,1
6416,Nice Product..........Battery backup is very Good 100%Sound quality goodBass GoodHeadphone Design Always goodFast Charging..❤️❤️👌👌👍👍,1
6417,I am using it from last 5 days. The device sound is clear and connectivity is good. Bass is low. Overall product in 999 is good deal.,1
6418,Love it,1
6419,Exellent product...Worth for money....Vera level super i like this terrific product,1
6420,Good product,1
6421,Good product,1
6422,"Super battery pickup 2days regularly used,,,fast charging 20 miutes 50 % charge,,",1
6423,It's super.,1
6424,Good,1
6425,Really awesome productSound quality bass very goodI love this productThank you FlipkartThank you boat(Sorry image not upload),1
6426,Best In quality of sound....😍😍😍Awesome...🔥🔥Boat is Love Superb Bass Best earbuds fitting Blue colour is cool 👌..Further I replaced my Product for some issue with bass Sound and Connectivity.. and i got a new product from Boat..Thank you.!,1
6427,Nice,1
6428,U can blindly purchase this... Best in this price segment,1
6429,Nice earphone Worth purchase,1
6430,Nice products sounds quality Very nice battery also very good backup,1
6431,Absolutely good nice  base & sound quality,1
6432,Nice product verry good all items Boat,1
6433,Awesome sound with awesome design. Got for 999 in deal,1
6434,"Guys the build quality is average, and sound quality also is average  I have used boAt 255F i think it was better, but this have features like vibration alert for calls, fast charging  and cables opening to back which lacks in 255F Which got damaged after 7 months .",1
6435,Overall looks perfect built awesome sound quality is more than u want.,1
6436,It is very good product from rs 999....,1
6437,"Sound quality awesome,built quality is good, you can carry it easily,",1
6438,Best in this price...,1
6439,Great product with affordable price,1
6440,"So ....first of all i would say that don't worry about the calls for which i was most before buying. Its going to deliver a clear sound of u at others end.You will have a google music experience but dont expect a complete big headphone type isolated music,but it will much better than earphone Battery backup is unbelievable. ONE THING I FOUND PROBLEMATIC WAS THAT THAY HORN LIKE SUPPORT GIVEN ABOVE EARBUD IS GIVEN ONLY WHICH IS ALREADY SET BUT WAS NOT COMFORTABLE, but i removed it and using ...",1
6441,Best Sound QualityBass AverageBattery backup is awesome Happy to Buy,1
6442,Awesome product Nice soud qualityBuild quality goodGood battery life,1
6443,Boat 235v2 is best bluetooth,1
6444,Best product,1
6445,"Sound quality is the best,battery backup is good,design is also good,totally money backup product but wire should be little bit long",1
6446,"Voice dropping and bluetooth interference is very frequent and spoils the experience of superb sound quality, battery backup and product design which are the best you can find at this price",1
6447,"Writing this Review after 23 days of use. 1. Battery backup is off the charts. They say 8 hours and they give it. 2.Quick charge. I've never charged it for more than 30 minutes and it stays live whole day. 3. Sound quality is good, not the best. 4. Latency is there. So if you're planning to play online games like COD Or PUBG it'll get you killed. Expect a minimum 1 second delay.5. Phone calls won't be private anymore, you'll need to speak louder than usual in order to make conversations ...",1
6448,Sound is good. Battery backup is amazing. Got it for 999. Satisfied. Design can be improved.,1
6449,"Go for it ... Design is best... Sound quality crystal clear , bass is ok... Music playback upto 8-9 hrs easily.. quick charge... M getting at rs 800.. so i thought superb deal in that price",1
6450,Using since one month excellent sound n bass quality with good battery backup,1
6451,Just awesome giving review after 2week uses battery backup is just awesome minimum 4days by full using with call and listening music...just got @864...,1
6452,"Product is gud,but there is a mic issue,which need to be fixed...",1
6453,Overall the product is good but for calling it is not an option.During call a continuous noise is heard in the headphones and the other person always complain of not hearing the voice properly. So not satisfied with use with phone calls but good for listening to music,1
6454,I am happy with this product,1
6455,Just one word.  Excellent,1
6456,"Approximately 6 hours of battery backup, sound and bass quality is very nice. It's a 5 star product",1
6457,Better than Boat 255F.Fast charge.,1
6458,Nice product at this price 864.   and nice delivery,1
6459,Superb quality headphone good quality sound and designed,1
6460,Happy,1
6461,Perfect music experience. Will again write review after using headset for 1 month,1
6462,The flipkart delivery is too poor...not expected form flipkart...but the product i brought is too good..l like it...😘,1
6463,"This is my second order for same item, it's tremendous",1
6464,The perfect bluetooth headset in this budget. I would recommend to buy this as it's battery last 8 hrs continuously.,1
6465,good in this price range got it for 899,1
6466,"Review after 2 daysWhen I receive this earphone battery was 90% I am using this earphone 1.5 to 2 hrs for pubg   (9/10)2.5 hrs for YouTube/insta/fb/music (9.5/10)30 mnts for calling (8.5/10)On daily basis ,till battery 30% left after 2 day usegOverall I am satisfied with this productNote-This is my first time detailed review",1
6467,excellent sound $ product,1
6468,The build quality of v2 is chipper than 225.Sound quality is almost same.(4/5)Incoming call alart is nice.(5/5)The buds are also feels very plastic.(3/5)I feel the bass is lower but smooth.(3/5)Battery backup is really wonderful wonderful. (5/5)I thing i felt the length of the wire is short.(3/5)But the wire hiding design is really impressive.(5/5) Overall i will say go for it.,1
6469,Product is good. But it is made in china.,1
6470,Product replaced 3 times but working now,1
6471,Thank you flipkart for keeping my request.... U delivered it today instead of 2nd july. Its good. Nice sound quality....,1
6472,Design looks good and comfortableSound quality is average compare boat 255Bass was goodNo add on ear budsNoise cancellation is okay.in traffic is not goodBuild quality is goodEar buds are not comfortable its was medium size it should be small and big buds as addonsCharge cable is tooo smallOverall rating 3.5/5,1
6473,Good condition boat 235 good looking,1
6474,"Good product at this price point , bass& sounds quality was awesome , battery backup is too good...Worth for buying.",1
6475,Nice value for money,1
6476,Excellent bass sound fit to ear perfectly best go for it..,1
6477,"I got this product for 865 rs. In this price i feel it offers quite turbulent sound quality. You can compare this profuct to other competitors of around 1000rs. Or so.Pros: good battery backup, good sound quality overall, satisfsctory bass, good build quality for the price, light weight completely no issue in wearing for longer hours.Cons. Highs n treble bit on d average side.Anybody who is on a budget of less than 1000 rs. N looking a bluetooth option can surely opt for it.",1
6478,899 gud price,1
6479,Good earphone under 900 bucks,1
6480,Its good 899 only,1
6481,"Sound quality is not that good comparing to wired ones. Bass is okay(AVG), comparing to others in wireless category it is best.",1
6482,Bluetooth version 5.0 update connectivity,1
6483,Better than boat 255,1
6484,Good product. boAt v very good delivery boy,1
6485,Really good it meet my expectations,1
6486,Best under 1000,1
6487,Superb i love it,1
6488,Ace in the gameGood product,1
6489,Nice,1
6490,Nice earphones,1
6491,Best product no vest money,1
6492,Best quality,1
6493,Conectivity problm if mobile kept in pant it is disconnected,1
6494,Top Bass,1
6495,Absolutely perfect Perfect bassGet more. Battery backup,1
6496,Awsm sound,1
6497,All over product is very good,1
6498,Good,1
6499,Best .....Super se uper....,1
6500,Good Product  I am 100% happy,1
6501,"Superb sound quality 👌, awesome product from boat, really Better Audio feel,",1
6502,Value of money.... good quality product,1
6503,Boat super headphones...,1
6504,Good product 👍,1
6505,Great product 👌 must buy.. fantastic bass .. but cost whould be high,1
6506,its wonderful its battery bacup is 7to8 hours,1
6507,"Very good,bass sound super, battry backe nice, design not ok, coller nice,",1
6508,Excellent productI am giving 5/5Rating,1
6509,Osm,1
6510,Sup...,1
6511,Nice one i got it only 399 rup. Only wow thanks flipkart,1
6512,Good product i am Happy,1
6513,Is very nice product very nice sound long life battery best product,1
6514,Very good Sound is bestAnd bettery Super battery 🔋🔋,1
6515,1 num..product..prfctt😇😇😇,1
6516,Nice,1
6517,Value for money I gave 10/10Sound 10/10 Bass 8/10Design and build 9/10But I love quality of magnetic stripes😍Chargeing 10/10Connectivity 10/10,1
6518,It's too good👍👍👍👍👍😊😊😊😊,1
6519,Best bluetooth earphone under rupees 1000Bass is too goodOverall 4.5 stars out 5,1
6520,"Very nice. Look is perfect, sound quality is good.Got it @just Rs.864/-.Awesome.",1
6521,Awesome product,1
6522,Don't worry it's awesome product ..👍,1
6523,BoAt is awesome I am use boAt 228 wired earphoneAfter I was parched boAt 235v2 bluetooth headset Shortly i say best performance only boAt company earphones.Hum to diwane ho gayeAap bhi ho jaaaaaooo.....Best for movieBest for ultra hd soundBest for gaming (PUBG LOVERS)☺️☺️☺️👍👍👍👍👍,1
6524,I have purchased this blutooth earphone for my laptop and mobile together. It can pair with boath at a time and no need to switch one device to another.I am having mic issue (the person i called getting my voice very low) when connected to moto g6 and moto e 3 power mobile but with other brand phone like vivo v9 it's working properly.,1
6525,Good product best price...864/-,1
6526,"Every thing is good,but I think there is no option to change the song through physical button, I think this function is missing in this earphone. For that I'm giving it 4 Rating.",1
6527,"Boat Rockerz 235 V2 is Super Bluetooth Neckband Headphone....I like Boat Bluetooth headphones...Design : 09/10Bass: 10/10Bluetooth connectivity: 09/10Battery Backup: 09/10 (8 Hours super)Call voice clearity: 08/10 (Good)Overall : 09/10From: Manjunatha Hugar, Davanagere.",1
6528,Best if u get it under 1499/.,1
6529,Fits snuggly in the earsEasy to useVery flexible,1
6530,"My first bluetooth headset I am satisfied, Sound is Mind-blowing with bass & Battery backup is good & this price best in Market",1
6531,Really great sound from the earphones. Also very good built quality. Really loved the product.,1
6532,Best,1
6533,Nice,1
6534,good,1
6535,Best in quality......if you are planning for wireless neckband earphone....just buy it straightly.....and also BOAT is an INDIAN COMPANY......,1
6536,This super,1
6537,Nyc quality,1
6538,Nice product,1
6539,good quality,1
6540,Great,1
6541,Very nice,1
6542,Yah budget range it was nice,1
6543,Good,1
6544,Nice product,1
6545,Best product at this price all features are very good,1
6546,"Good.,......,....",1
6547,Good quality,1
6548,Excellent,1
6549,Very good product,1
6550,Good product with good sound end bass is excellentVery low weight but the wire quality is low .,1
6551,Nice,1
6552,Bass is quite Good,1
6553,Super product charg also very fast,1
6554,Good quality,1
6555,That's amazing purchase...Thanks a billion to Flipkart team,1
6556,Osm,1
6557,Super,1
6558,Awesome sound quality.. Easy to use.. Battery backup is also good..,1
6559,Good,1
6560,Best quality,1
6561,Good product,1
6562,Good quality,1
6563,Nothing to say. It's very good,1
6564,Good quality,1
6565,Superb bass ok love it thank u flipcart,1
6566,Good,1
6567,Good,1
6568,Osm,1
6569,Superb long life battery,1
6570,Only one word say love it this product all that,1
6571,good,1
6572,Nice product,1
6573,Such as a vurust experience of play buttons  system while playing music. Not works well..we cant go back to previous song while playing music press the back long press botton.. We cant go back the previous song,1
6574,Good prodact,1
6575,Nice product,1
6576,Good Quality,1
6577,Good,1
6578,Best,1
6579,Nice product,1
6580,Please go for it...,1
6581,Too good. Better than expected.,1
6582,Nice,1
6583,Very nice product...I love it .... Must be buy now,1
6584,This product is very good,1
6585,"Looks good, sounds good also adaptive battery backup.",1
6586,very nice . Value for money product,1
6587,Very nice,1
6588,Nyc,1
6589,Happy,1
6590,This is best product for bass lover its sound is op when see the headphone i can't believe its sound in this rate so you have headphone under 1500 so see this,1
6591,Nice ProductBut when we will be in another call at that time also it vibrates and he/she also will hear this vibrate sound and  will not hear clearly what we are telling from this side untill end that another call..,1
6592,"Superb quality, value for money",1
6593,Nothing to say. It's very good,1
6594,Good,1
6595,"Battery full charge within 20 - 25min, continues play 5-6hrs .love it",1
6596,Good sounds,1
6597,Best in Class,1
6598,Good,1
6599,SUPERB PRODUCT,1
6600,Good,1
6601,Nice products,1
6602,Good quality worth for given price,1
6603,Good,1
6604,Good,1
6605,Super,1
6606,Good quality,1
6607,Awesome product loved it,1
6608,Awsome product.,1
6609,Nice,1
6610,"Nice product for day to day use and good for gyming , running , and other activities..",1
6611,Best quality headphones.. I ordered a set one for me nd another to gift my uncle.. he too just loved this neckband,1
6612,Very good,1
6613,Nice go for it everthing is good bass treble battery,1
6614,I am very happy with this product. The U&I Titanic series sports neckband is just awesome. The sound and bass is too good. It has also very good battery life and I haven't charged it since 3 days and more to go. It is comfortable to wear and has perfect sound quality. I had an excellent experience of this neckband. It is also economical. A must buy for all.,1
6615,"I literally use my bluetooth headsets all day long, for almost every purpose. I run and skate several times weekly, and use my headset for business calls etc.  ///I've had many ""around the neck"" bluetooth headsets, this by far seems to be the best!Super easy instructions, at initial power on, it goes automatically into pairing mode. The  answer/accept/decline is GREAT!Definately worth the money. (And I almost never say that!!!)///Positive:- The sound quality and product product quality...",1
6616,Great experience... awesome sounds quality.. noise reduction .very much comfortable in ears .. awesome build quality .stylish look that makes it different from other brand . happy...Good packing on this price range...,1
6617,This product is really good. The quality is good must buy at this price. The sound & bass is nice. Battery life  lasts for a day easily. The connectivity is also great. The clarity and sound is superb. It’s very handy and not heavy. It’s easy to carry.,1
6618,"This is amazing product, sound quality awesome, mic very solid and the very important thing is battery backup i am shocked this is giving 19 hours backup with playing songs calling and all.    I m giving five star to this product this is also low price and product is too good. Thanks flipkart love you always",1
6619,"This is Bluetooth earphone is of very good quality and make. This looks very much durable and long-lasting. Battery backup is good enough to listen to day-long music. And feels comfortable in the ears and looks unique.  Bluetooth coverage is good enough to walk around the house and keep the phone somewhere else. Also the clarity and sound quality are good too. This looks like premium made and quality.  And it's for a great value,  Recommended to buy.",1
6620,Quality is Good .. Build Desine is Nice and Sound quality is Ossoum At this price.. But Charging cable is too Short i am not Happy .. But  all over Headphone is Good i like it ...Battery Backup is Very good qualityThank you..,1
6621,U&i Titanic quality is awesome and looks are pretty sober the sound quality is also good bass lovers will love it  I had a minor audio very clear and awesome voice quality long hour battery back up 8 hours very awesome neck band,1
6622,Easy to hold and carry . Sound is best . Bass and treble is clear and feels like expensive brand one. Battery backup is good appropriately 6 hours .. price is reasonable.  Best buy.👍👍,1
6623,It's a stunning and fabulous product..😍 Sound quality is good... I think wire is quite thinner... 🔋 battery backup is amazing as described.... Best item for the price segment.just go for it.... 👈,1
6624,Using it from past one week and this product has worked above my expectations. Sound quality is very good and battery backup is pretty awesome. Bass is very defined. Overall the product is a must buy at such a cost. Must go for this.,1
6625,This is one of the most favourite bluetooth earphone for me i used regular 2 days and its baatery backup is fanatastics and its balck clour is looks lovely for my neck anf gets it at affordable price and also charge in 1 hour full charge once agin i like so much this earphone,1
6626,The product quality was pretty good. But i don't like that gold color. But in the price point the neckband was awesome.👍,1
6627,This product is good for daily use. The sound quality is much better that I was expected. Overall neckband is worth of money. So you can buy it for daily use,1
6628,This is very useful product and quality high rated and playback time 10hr  base to best the other company neckband clear voice and clear output responce.,1
6629,💖💖Sound is osm & bass is very good & build is super & the most important thing its battery 🔋 backup is more than 8+ hrs so this is very osm superb & awesome bluetooth headset i like it very much🔥🔥🔥🔥Sound-4.8/5Build quality-4.7/5Battery-5/5Value for money-5/5,1
6630,Nice bass. Nice sound. Nice clarity. You will not find anything better in this range.,1
6631,"Very very good product awesome bass sound quality is genuine as well as battery backup is too good.and one of the best thing in this it's look,golden boarders make it too much good looking really loved it.",1
6632,Nice & I love this product sounds quality is superb and nice design,1
6633,"Pros-1. Good enough BASS.2. Battery backup is good, can last 1-2 days with moderate uses.3. Can pair 2 Phone simultaneously.4. Nice disign and buttons placement.Cons-1. When you switch it on it says Welcome....... In full volume.2. While incoming call it reads callers mob No. that too in full volume, thats irritating.",1
6634,Very good quality bluetooth neckband. The battery backup is amazing and it has good sound and bass qaulity. It is a worth buying product. It holds value for  money. Very much satisfied.,1
6635,Best quality earphone ever I used excellent sound quality superb battery backup looking Also Good fully worth,1
6636,Sound quality is really good. Amazing looks very cool neckband. Bass is super good. I'm really very very happy with this earphones wanted this type of earphones from so long now i got it..,1
6637,"Quality is Very good  must buy  at this price segment , sound & bass  is  very nice  ,battery back up is around  7 to 8 hours easily,  easy to use, build quality is quite  impressive  over all I just love it ❤❤❤",1
